user_name,leaning
thomaslemay,REPUBLICAN
repdavetrott,REPUBLICAN
Doyouhaveaflag,DEMOCRAT
SenatorBoxer,DEMOCRAT
unlvcr,REPUBLICAN
PeterJReason,DEMOCRAT
VolunteerVoices,DEMOCRAT
IsaiahCardona,DEMOCRAT
ConservMemes,REPUBLICAN
uwsp46,DEMOCRAT
brettguthrie,REPUBLICAN
solomonortizjr,DEMOCRAT
psecundaWrkProf,DEMOCRAT
DanileeMyers,REPUBLICAN
ElonNews,DEMOCRAT
tayspapa,REPUBLICAN
Daren_CA,DEMOCRAT
AsmDaveRible,REPUBLICAN
BDCPatriots,REPUBLICAN
MfgMan,REPUBLICAN
AshPratte,REPUBLICAN
ClemensFL,DEMOCRAT
BirchGarry,DEMOCRAT
EJKucinich,DEMOCRAT
CaptAmerica1787,REPUBLICAN
jonhartmannjazz,REPUBLICAN
TammyJarrard,REPUBLICAN
MayorJillDabbs,REPUBLICAN
RockyMntnMike,REPUBLICAN
HeyIrish,DEMOCRAT
ashley_sach,REPUBLICAN
Democrats_Tx,REPUBLICAN
MGBazemoreJr,DEMOCRAT
JulianEpstein,DEMOCRAT
JewishColumbus,REPUBLICAN
janec1890,DEMOCRAT
reaDonaldTrump,DEMOCRAT
Streicher187,REPUBLICAN
OhioYRs,REPUBLICAN
GwenMargolis,DEMOCRAT
Maggyw519,REPUBLICAN
flocktogether,DEMOCRAT
RommelJGuzman,DEMOCRAT
monroegop,REPUBLICAN
renewoureconomy,DEMOCRAT
alpipkin,DEMOCRAT
ergeekgoddess,DEMOCRAT
jmallen99,REPUBLICAN
HARDINREPUBLIC,REPUBLICAN
DemJournal,DEMOCRAT
GatesRobin,REPUBLICAN
JonSeaton18,REPUBLICAN
TexAndTheCities,REPUBLICAN
ktkozar,REPUBLICAN
karmartin,REPUBLICAN
fredkarger,REPUBLICAN
ReiswigR,DEMOCRAT
AmActionNews,REPUBLICAN
NwAgeRepublican,REPUBLICAN
tooldtobehere,DEMOCRAT
RobertCParker,REPUBLICAN
FactsVsOpinion,DEMOCRAT
gypsy18,DEMOCRAT
cindymallette,REPUBLICAN
mms5048,DEMOCRAT
FullMtlPatriot,REPUBLICAN
GGevirtz,DEMOCRAT
falcicchio,DEMOCRAT
bluestein,DEMOCRAT
BenghaziDems,DEMOCRAT
talkradiodebate,REPUBLICAN
SNienow,REPUBLICAN
Turn_Your_Paige,DEMOCRAT
RepLeslieAcosta,DEMOCRAT
JJCarafano,REPUBLICAN
DoYouRemember,REPUBLICAN
Greenethoughts,DEMOCRAT
Tamaralynn212,REPUBLICAN
Notorious_Nava,REPUBLICAN
biggreenist,DEMOCRAT
FrackNation,REPUBLICAN
NC_Eth,REPUBLICAN
seanspicer,REPUBLICAN
hrumphgrumble,REPUBLICAN
thirstyfishinfo,REPUBLICAN
arodsf,DEMOCRAT
BobKulp,REPUBLICAN
PaulBrightly,DEMOCRAT
JToscano,DEMOCRAT
naomileinen,REPUBLICAN
DennisKeene,DEMOCRAT
guardatorre,REPUBLICAN
ProofBlog,REPUBLICAN
MaytonDave,DEMOCRAT
architectlink,REPUBLICAN
cheshirecat,DEMOCRAT
dhwinston,REPUBLICAN
tomemmer,REPUBLICAN
dinatitus,DEMOCRAT
Botticelli44,DEMOCRAT
davidtopel,REPUBLICAN
mmeyerstpc,REPUBLICAN
HenryMgonzales,DEMOCRAT
JoeKoffee,REPUBLICAN
SenatorSchickel,REPUBLICAN
TK88TX,REPUBLICAN
thenewnarrative,REPUBLICAN
LindsayBubar,DEMOCRAT
nvdems,DEMOCRAT
geniuswilson,REPUBLICAN
CateDomino,DEMOCRAT
JJonTheMarkets,DEMOCRAT
MegGorski,DEMOCRAT
dustywoodshow,DEMOCRAT
keedy_marmye,REPUBLICAN
mostawesomeblog,DEMOCRAT
gerardgthompson,DEMOCRAT
pnorthey,DEMOCRAT
La_Believes,REPUBLICAN
AlexRowell,DEMOCRAT
BarryGoldwater,REPUBLICAN
LonnyLeitner,REPUBLICAN
DCMetroYRs,REPUBLICAN
MikayesFiona,REPUBLICAN
TonyAngelo,DEMOCRAT
cwebbonline,DEMOCRAT
truth4ever87,DEMOCRAT
sarahedolan,REPUBLICAN
TamraTellsIt,REPUBLICAN
HolyLandSpirit,REPUBLICAN
HellBlazeRaiser,DEMOCRAT
1RustyScupper,DEMOCRAT
rahulag80,REPUBLICAN
JamesCappleman,DEMOCRAT
rshackelford14,REPUBLICAN
imaniperry,DEMOCRAT
DavidHudson04,REPUBLICAN
mollyscherrman,DEMOCRAT
brookbristow,REPUBLICAN
RicVaDude,REPUBLICAN
KarenOleet,DEMOCRAT
PaHouseDems,DEMOCRAT
Airamnevels,DEMOCRAT
HALOS1973,REPUBLICAN
wpascoe,REPUBLICAN
JayInslee,DEMOCRAT
merstew,DEMOCRAT
SarahPalinRadio,REPUBLICAN
HansLak,DEMOCRAT
HC_Richardson,DEMOCRAT
AlwaysThinkHow,DEMOCRAT
DougLain,DEMOCRAT
hyunmeek,DEMOCRAT
PoliCorr,DEMOCRAT
colmonelridge,DEMOCRAT
crazyforliberty,REPUBLICAN
joimbow,DEMOCRAT
ginsengqueen,DEMOCRAT
progresvforever,DEMOCRAT
SenatorHarkin,DEMOCRAT
Tampalefty,DEMOCRAT
DanJWeiss,DEMOCRAT
suzannah_mpls,DEMOCRAT
ArrestWilson,REPUBLICAN
mrdysgo,DEMOCRAT
StevenHorsford,DEMOCRAT
CannabisVoting,DEMOCRAT
herberb01,REPUBLICAN
JDBarchive,DEMOCRAT
JesusWife,DEMOCRAT
REACTlVE,REPUBLICAN
BenSpielberg,DEMOCRAT
photogriffer57,DEMOCRAT
jguad14,REPUBLICAN
MCDECVotes,DEMOCRAT
KatyDemocrats,DEMOCRAT
RepHelm,REPUBLICAN
jeannewman,DEMOCRAT
MilitaryFollow,DEMOCRAT
stanleycox,REPUBLICAN
irvineAP,DEMOCRAT
DavidRouzer,REPUBLICAN
dustyspeedy,DEMOCRAT
kydavidgivens,REPUBLICAN
WeR4everLink,REPUBLICAN
RSCGOP,REPUBLICAN
beacatalystnow,REPUBLICAN
smats88,REPUBLICAN
villagedemocrat,DEMOCRAT
thegre8_1,REPUBLICAN
emahoney12,REPUBLICAN
jkarsh,DEMOCRAT
RepGregSmith,REPUBLICAN
MaconLetisTmato,REPUBLICAN
TrumpsGucciGirl,REPUBLICAN
rsdos621,REPUBLICAN
tobystavisky,DEMOCRAT
OFA_PA,DEMOCRAT
carlotasosa,DEMOCRAT
WhirlwindWisdom,REPUBLICAN
KenCJohnston,DEMOCRAT
katshell3,DEMOCRAT
poncho_nevarez,DEMOCRAT
LeoShane,DEMOCRAT
G_Pond47,REPUBLICAN
AmeriJeepRang2,REPUBLICAN
KARLewis,DEMOCRAT
elliosch,REPUBLICAN
SenatorVanPelt,DEMOCRAT
DePaulDems,DEMOCRAT
NicheMarketway,REPUBLICAN
greenfield64,DEMOCRAT
danburton,REPUBLICAN
MayorWong,DEMOCRAT
RichChrismer,REPUBLICAN
ourexpertsays,REPUBLICAN
mickivoss,DEMOCRAT
rkuejack,REPUBLICAN
ljcambria,REPUBLICAN
johnra5465,DEMOCRAT
lady__seymour,DEMOCRAT
jacktrammell,DEMOCRAT
SenGOP_Floor,REPUBLICAN
weissthinking,DEMOCRAT
GovernorRiley,REPUBLICAN
Melly,DEMOCRAT
PhilSerrin,DEMOCRAT
armandodkos,DEMOCRAT
GregMulholland1,DEMOCRAT
PHenryMartin,REPUBLICAN
BwBarrnone,REPUBLICAN
liberalmama,DEMOCRAT
BigSkyDem,DEMOCRAT
GOPAC,REPUBLICAN
rashchris,REPUBLICAN
ColorMeRed,REPUBLICAN
BobRuffolo,REPUBLICAN
NHRepSerlin,DEMOCRAT
JesseRodriguez,DEMOCRAT
JL02048628,DEMOCRAT
Adrien_Neely,REPUBLICAN
JonFWilliams,REPUBLICAN
AndyWendt,REPUBLICAN
sdtilock,DEMOCRAT
Zazochi,DEMOCRAT
traditionalbill,REPUBLICAN
allane625,DEMOCRAT
bobmcdavid,REPUBLICAN
FultonGOP,REPUBLICAN
MikeyGotStyle,DEMOCRAT
Chasvoice,REPUBLICAN
SarahDownSouth,REPUBLICAN
desertcronenm,DEMOCRAT
LaurieInPhilly,DEMOCRAT
MOMalleyNews,DEMOCRAT
bat211,REPUBLICAN
RepChrisSmith,REPUBLICAN
EricReyes4us,REPUBLICAN
IAmGramblingMan,REPUBLICAN
dpakman,DEMOCRAT
craigblanton,DEMOCRAT
lakotalaw,DEMOCRAT
LatinaLeader,DEMOCRAT
jturnershow,DEMOCRAT
keeponkeepingon,REPUBLICAN
cindydintn,REPUBLICAN
TimHugo,REPUBLICAN
Law1784,REPUBLICAN
JohnBoozman,REPUBLICAN
BenFishel,DEMOCRAT
SenPanepinto,DEMOCRAT
SecBurwell,DEMOCRAT
alexandermclark,DEMOCRAT
SkepticalCactus,DEMOCRAT
SlyMagellen,DEMOCRAT
1UglyEngineer,REPUBLICAN
TommyForHealth,REPUBLICAN
funkyconserv,REPUBLICAN
RepLoBiondo,REPUBLICAN
patrick_brennan,REPUBLICAN
WAGOP,REPUBLICAN
smartgirls4gop,REPUBLICAN
BlueLineAcross,REPUBLICAN
lucorico,DEMOCRAT
RepSteveChabot,REPUBLICAN
andreakirwan,DEMOCRAT
liliagarcia020,DEMOCRAT
USAB4L,REPUBLICAN
kennethperrin,REPUBLICAN
Bob_Ballinger,REPUBLICAN
jiminhofe,REPUBLICAN
diversityatoz,DEMOCRAT
CoreyParent,REPUBLICAN
diggerdigwell,REPUBLICAN
DRichards13,DEMOCRAT
ClimateKIC,DEMOCRAT
jeffbakken,REPUBLICAN
MamasGotAGun,REPUBLICAN
J_Bounds,REPUBLICAN
ashleybauman,DEMOCRAT
MacThornberry,REPUBLICAN
cynthia4877,DEMOCRAT
DemocraticGAIN,DEMOCRAT
mr_rod_nelson,DEMOCRAT
upan52,DEMOCRAT
ckey,REPUBLICAN
ironyiet,DEMOCRAT
LARighttoLife,REPUBLICAN
PatelforIowa,DEMOCRAT
TurnVirginiaBlu,DEMOCRAT
manup4,DEMOCRAT
rcooley123,DEMOCRAT
Vashtiiar,REPUBLICAN
OFA_NV,DEMOCRAT
loiskolkhorst,REPUBLICAN
hellofadame,DEMOCRAT
StillCrazy808,DEMOCRAT
YourAnonCentral,DEMOCRAT
PeaceDay,DEMOCRAT
FurlingtonJeff,DEMOCRAT
DennisWalkerJr,REPUBLICAN
ILuvUSA,REPUBLICAN
Qhrahlea,DEMOCRAT
efilnikcufecin7,REPUBLICAN
kurtwatkins,DEMOCRAT
thomrayne,REPUBLICAN
edkohler,DEMOCRAT
NadeenFlores,REPUBLICAN
robwillb,DEMOCRAT
gailbuckley,REPUBLICAN
BarnsGreg,REPUBLICAN
arabellaa12,REPUBLICAN
MyyTwoCentss,DEMOCRAT
LPIN,REPUBLICAN
BMaienschein,REPUBLICAN
OHHouseDems,DEMOCRAT
LuisGutierrez,DEMOCRAT
spanedda,DEMOCRAT
daiseymay,REPUBLICAN
tina44044,DEMOCRAT
stuartvernon,DEMOCRAT
stevehandel,REPUBLICAN
RepConnieMack,REPUBLICAN
FereJohn,DEMOCRAT
tom_crain,DEMOCRAT
EricEthington,DEMOCRAT
redalexandriava,REPUBLICAN
DBonnen,REPUBLICAN
FunkynFortunate,REPUBLICAN
JVLast,REPUBLICAN
5Jump_Chump,DEMOCRAT
alissakg,DEMOCRAT
DavidShuster,DEMOCRAT
MattRussell_TX,REPUBLICAN
SouthboundRiser,DEMOCRAT
marcwinger,REPUBLICAN
kesgardner,DEMOCRAT
tonythescribe,REPUBLICAN
SueLowden,REPUBLICAN
Rep_Rosa_Gill,DEMOCRAT
rick_ellison,DEMOCRAT
SonjaHHarris,REPUBLICAN
CampaignOnThis,REPUBLICAN
COSProjectFL,REPUBLICAN
dorisatkinson,DEMOCRAT
BrandeisDems,DEMOCRAT
Kline4Congress,REPUBLICAN
AmyLaVs,REPUBLICAN
martelf,DEMOCRAT
wornoutchomp,REPUBLICAN
AmandaTMiller,REPUBLICAN
johnlewisretail,DEMOCRAT
robzerban,DEMOCRAT
CinnamonJuice,DEMOCRAT
KeithBurgin,REPUBLICAN
YoungForIowa,REPUBLICAN
911well,DEMOCRAT
temi227,REPUBLICAN
blugras5,DEMOCRAT
_pascuzzo,DEMOCRAT
KaylaKessinger,REPUBLICAN
jenbrown,DEMOCRAT
BrianRockNJ,DEMOCRAT
sarinninja,DEMOCRAT
koremenos,REPUBLICAN
tzofiya,REPUBLICAN
RYouaTwit,DEMOCRAT
normwilner,DEMOCRAT
Spinozasrose,REPUBLICAN
StillJohnCA,DEMOCRAT
EllenBSpiegel,DEMOCRAT
Adam_Gassman,DEMOCRAT
DrRandPaul,REPUBLICAN
UGADemocrats,DEMOCRAT
71LesPaul,DEMOCRAT
GarryCobb,REPUBLICAN
shani_o,DEMOCRAT
hyuunne,DEMOCRAT
NH92276,REPUBLICAN
SteveFarleyAZ,DEMOCRAT
PointShootDoc,DEMOCRAT
petefrt,REPUBLICAN
alessiarotta,DEMOCRAT
Michmerising,DEMOCRAT
Earthfire9,REPUBLICAN
GOPMontgomery,REPUBLICAN
elleimani,DEMOCRAT
colinoldenburg,DEMOCRAT
petegallego,DEMOCRAT
JBax52,DEMOCRAT
KevinCorlew,REPUBLICAN
Savanpl,DEMOCRAT
DanMartin_cards,DEMOCRAT
SheenaInFL,DEMOCRAT
pdstewart_,REPUBLICAN
kharyp,DEMOCRAT
mandystlpd,DEMOCRAT
heatpacker,REPUBLICAN
Anupam____,DEMOCRAT
LukeBuf,REPUBLICAN
votebjpak,REPUBLICAN
CheeryMomSC,REPUBLICAN
syxzrules,DEMOCRAT
carlsciortino,DEMOCRAT
Soul_For_Soles,DEMOCRAT
YDAProgress,DEMOCRAT
TaylorBlum,REPUBLICAN
DesireePaquette,REPUBLICAN
RonaldRamdayal,REPUBLICAN
cadfile,DEMOCRAT
RockyjSquirrel2,DEMOCRAT
mclennangopclub,REPUBLICAN
kevinpost,REPUBLICAN
C4D4M5,DEMOCRAT
DOLORESALANIZ,REPUBLICAN
AriRabinHavt,DEMOCRAT
UJournalism,REPUBLICAN
OximityLaborRts,DEMOCRAT
PamJWilliamson,REPUBLICAN
RichardDatx,REPUBLICAN
TrumpBaltimore,DEMOCRAT
KrisShafer,REPUBLICAN
dksj1029,DEMOCRAT
HispanicLN,REPUBLICAN
RNCData,REPUBLICAN
ccp1222,REPUBLICAN
RichardGrenell,DEMOCRAT
AngelaCurrent,REPUBLICAN
LeviJohnston05,REPUBLICAN
tammyduckworth,DEMOCRAT
peaceandfreedom,REPUBLICAN
bosrepub,REPUBLICAN
FreedomFOFAM,REPUBLICAN
ColbyCoash,REPUBLICAN
GrierMartin,DEMOCRAT
Hele_Cele,REPUBLICAN
PeacockPanache,DEMOCRAT
StephenGordon,REPUBLICAN
OccupyBawlStree,DEMOCRAT
lovesliberty,REPUBLICAN
thuddyt,DEMOCRAT
jessicaramos,DEMOCRAT
RepDanRamos,DEMOCRAT
AndrewDuffEU,DEMOCRAT
AnthonyCannella,REPUBLICAN
I_LOVE_NY,DEMOCRAT
EMcLean1982,REPUBLICAN
nobamanoway,REPUBLICAN
ahdiaz,REPUBLICAN
MariaNYC,DEMOCRAT
OneIowa,DEMOCRAT
sarahpompei,REPUBLICAN
Intersolar,REPUBLICAN
NadeauDanny,REPUBLICAN
guerini_lorenzo,DEMOCRAT
JoyceCraig2015,DEMOCRAT
MrMikeDavis,REPUBLICAN
Anti_Fox_News,DEMOCRAT
RobertoTellez10,DEMOCRAT
Yankeluh,DEMOCRAT
KateMarshallNV,DEMOCRAT
theprogressive,DEMOCRAT
Tortured_Verse,REPUBLICAN
GreaseWeezer2,DEMOCRAT
RepMikeSturla,DEMOCRAT
AdamsBrigade,DEMOCRAT
DianneInIndiana,REPUBLICAN
AllyFiesta,REPUBLICAN
vonzion,REPUBLICAN
wandarizzuto,DEMOCRAT
35thLD,DEMOCRAT
mininurse,DEMOCRAT
OxfamAmerica,DEMOCRAT
OFA_NM,DEMOCRAT
AMISHMAN001,DEMOCRAT
LegIQ,DEMOCRAT
starfirst,DEMOCRAT
calebhays,REPUBLICAN
RandyBolerjack,DEMOCRAT
nanwhaley,DEMOCRAT
JoylynBest,DEMOCRAT
PortraitsPlus,REPUBLICAN
IrishinNOLA,DEMOCRAT
dennistclark,DEMOCRAT
DemMayors,DEMOCRAT
Robynn9436,REPUBLICAN
jonechols,REPUBLICAN
scraparcs,REPUBLICAN
OdieMoats,REPUBLICAN
jeffwcpa,DEMOCRAT
AnArtDecoDiva,DEMOCRAT
KumarBarve,DEMOCRAT
politicsofamy,REPUBLICAN
DesertCactus,REPUBLICAN
YellaDogTexan,DEMOCRAT
johnkartch,REPUBLICAN
onebashfalgirl,REPUBLICAN
nrlcomm,REPUBLICAN
nycala,REPUBLICAN
dleeannc,REPUBLICAN
99rise,REPUBLICAN
WisconsinStrong,DEMOCRAT
johnzaik,DEMOCRAT
RepBerkley,DEMOCRAT
kcirtap11,DEMOCRAT
ktd101551,DEMOCRAT
DonGustavson,REPUBLICAN
MayorIhle,REPUBLICAN
nancywalton,DEMOCRAT
Perduesenate,REPUBLICAN
BigHeartedGal,REPUBLICAN
RepGregHughes,REPUBLICAN
LakerGMC,REPUBLICAN
RubelyGutierrez,DEMOCRAT
AliciaTrost,DEMOCRAT
garymarkfuller,DEMOCRAT
lsmith666,DEMOCRAT
MNJobsCoalition,REPUBLICAN
jakeller1984,DEMOCRAT
rwmerrihew58,REPUBLICAN
ProdiglDaughtr,DEMOCRAT
eHasselrack,REPUBLICAN
LisaMyers,DEMOCRAT
TheRelLeft,DEMOCRAT
ukwildcatfan194,REPUBLICAN
mandywarhol,DEMOCRAT
librahitech,REPUBLICAN
billycool1,DEMOCRAT
Wayne952,REPUBLICAN
SheilaKihne,REPUBLICAN
banditDerenzio,DEMOCRAT
Jezebel,DEMOCRAT
miamiyrs,REPUBLICAN
EB_imconfus,REPUBLICAN
ssbn608,DEMOCRAT
LWMcV,DEMOCRAT
Esther4vv14,REPUBLICAN
AlterNet,DEMOCRAT
Tawna_Waddill,REPUBLICAN
edwrather,REPUBLICAN
actblue,DEMOCRAT
DawgMart,REPUBLICAN
SteveDraz,REPUBLICAN
Diva_from_South,REPUBLICAN
rarey4,DEMOCRAT
railgirl1952,REPUBLICAN
mesp13,DEMOCRAT
HenryZeniewicz,DEMOCRAT
Snifffles,DEMOCRAT
MMFlint,DEMOCRAT
SecretWeaponUSA,REPUBLICAN
veconsulting,REPUBLICAN
missrepub,REPUBLICAN
CollegeDemsWI,DEMOCRAT
votegannon,REPUBLICAN
lisalecallie,DEMOCRAT
MzDivah67,DEMOCRAT
RARodriguez,REPUBLICAN
BillGertz,REPUBLICAN
palebirdy,DEMOCRAT
lafloran,DEMOCRAT
jburkemiller,DEMOCRAT
FranciscoPMoya,DEMOCRAT
sbrenn01,REPUBLICAN
SenLyleHillyard,REPUBLICAN
DueDueProcess,DEMOCRAT
KeithFaber,REPUBLICAN
NickDeLeeuw79,REPUBLICAN
dr_sheffield,REPUBLICAN
gunsnboobs,REPUBLICAN
KurtUSchaefer,REPUBLICAN
idlechatter91,DEMOCRAT
CarolBuchananMT,DEMOCRAT
RickyRayinGA,REPUBLICAN
BettyJBishop,REPUBLICAN
RenoDude50,REPUBLICAN
wgbradbury,REPUBLICAN
bianca_verma,DEMOCRAT
PadelanteTejas,DEMOCRAT
JamesLeerKay,DEMOCRAT
AFLCIOGeorgia,DEMOCRAT
ArgoJournal,DEMOCRAT
DeGette5280,DEMOCRAT
RightWingArt,REPUBLICAN
toritaylor,DEMOCRAT
nwi_DougRoss,REPUBLICAN
alexcain33,DEMOCRAT
Steamboat_Inst,REPUBLICAN
CelebrateNVRD,DEMOCRAT
DemCloakroom,DEMOCRAT
leftwingduck,DEMOCRAT
randy_the_agent,DEMOCRAT
mariestroughter,REPUBLICAN
GMiddleberg,DEMOCRAT
TXRepE3,DEMOCRAT
yankeedevil10,DEMOCRAT
aBeneGesserit,REPUBLICAN
cdsheehan,REPUBLICAN
FloridaTrend,DEMOCRAT
RepDavidValadao,REPUBLICAN
IntFreedom,DEMOCRAT
Magdalena0113,DEMOCRAT
erinbilbray,DEMOCRAT
ranman09,DEMOCRAT
planktonite,REPUBLICAN
THE_DAILY_BLEAT,REPUBLICAN
ObamaOyeah,DEMOCRAT
TimesEditor,DEMOCRAT
CBLPI,REPUBLICAN
JanetCowell,DEMOCRAT
tobias1748,DEMOCRAT
HarperEva,DEMOCRAT
JMychal90,REPUBLICAN
itsyuna,DEMOCRAT
AndrewE_Johnson,REPUBLICAN
YoungDemsHI,REPUBLICAN
DLMooney69,DEMOCRAT
derekdob,REPUBLICAN
RightInTaos,REPUBLICAN
MattDowneyMPD,DEMOCRAT
jah08,DEMOCRAT
CassLyninVegas,DEMOCRAT
DCMwebMarketing,REPUBLICAN
stavangi1,REPUBLICAN
nadiepetah,DEMOCRAT
N2thefuture,DEMOCRAT
TomOrtenberg,DEMOCRAT
ferallike,DEMOCRAT
NatShupe,REPUBLICAN
TwistAnonReaper,DEMOCRAT
AuthorBlkCoffee,DEMOCRAT
SenatorShaheen,DEMOCRAT
LouisianaClark,REPUBLICAN
thebasslady,REPUBLICAN
OHara236,REPUBLICAN
LadyofFe,REPUBLICAN
distpol,DEMOCRAT
justandyjones,DEMOCRAT
karilebby,REPUBLICAN
TripleJoker,DEMOCRAT
grandmahannah,DEMOCRAT
rickperlstein,DEMOCRAT
GonzalesSally,DEMOCRAT
comradescott,REPUBLICAN
amyaub,DEMOCRAT
LiberalLedger,DEMOCRAT
dierdrelewis,DEMOCRAT
sortofprofound,DEMOCRAT
EdSullivanforIL,REPUBLICAN
chucktodd,DEMOCRAT
TweetmeJimmy,DEMOCRAT
JoeKaufmanUSA,REPUBLICAN
LouisMichelMR,DEMOCRAT
shah_bhoomi,DEMOCRAT
MOJwJ,DEMOCRAT
sellitman,DEMOCRAT
SenorBaldwin,REPUBLICAN
TheYellowDogDem,DEMOCRAT
fredcostello,REPUBLICAN
KevinYoder,REPUBLICAN
AnnetteTeijeiro,REPUBLICAN
1bigbeer,REPUBLICAN
ctalleywells,DEMOCRAT
jimmjcpb,REPUBLICAN
Travis_Burton,DEMOCRAT
realtalkforyou,DEMOCRAT
HypatiaKant,REPUBLICAN
OGDoccat,REPUBLICAN
CauseofActionDC,REPUBLICAN
TweetMyNerd,REPUBLICAN
Howell4KS,REPUBLICAN
DrWhoWhereRU,REPUBLICAN
redclaydems,DEMOCRAT
DailyMail,DEMOCRAT
LindaGuarini,DEMOCRAT
b0ltzmann,DEMOCRAT
KSRepChristmann,REPUBLICAN
danielhalper,REPUBLICAN
skepticalbrotha,DEMOCRAT
PerlStalker,REPUBLICAN
Timaay,REPUBLICAN
AFP_NewJersey,REPUBLICAN
GMT_90,DEMOCRAT
juliettekayyem,DEMOCRAT
ThePC1,REPUBLICAN
MW_Lovin,REPUBLICAN
tonygreene113,REPUBLICAN
AJCGlobal,DEMOCRAT
VaginaTax,DEMOCRAT
Evan_Low,DEMOCRAT
williamsfarmer,REPUBLICAN
JerryBrownGov,DEMOCRAT
CarolDWoodward,DEMOCRAT
BucknerHD40,DEMOCRAT
J_GallagherAD3,REPUBLICAN
nsmichelson,DEMOCRAT
jlop117,DEMOCRAT
GACoastPatriot,REPUBLICAN
Barrett4MKE,DEMOCRAT
PTcoldfire,DEMOCRAT
LordStorey,DEMOCRAT
CecileRichards,DEMOCRAT
RexRedbone,REPUBLICAN
gabaldon_a,REPUBLICAN
DianeDavisWeeks,DEMOCRAT
SamWISTV,REPUBLICAN
4deputydawg369,REPUBLICAN
JackInTheHouse,REPUBLICAN
DemandDarrell,REPUBLICAN
senatorlavalle,REPUBLICAN
WillWhitsonWIS,REPUBLICAN
ryalcurtis,REPUBLICAN
IamGoldie22,DEMOCRAT
maxrock2306,REPUBLICAN
janie534,DEMOCRAT
PatriciaEggett2,REPUBLICAN
KimbrlyKrautter,DEMOCRAT
PDE_EDP,DEMOCRAT
RepBobGibbs,REPUBLICAN
kylawndudeMarty,DEMOCRAT
4lisaguerrero,DEMOCRAT
ydatl,DEMOCRAT
ScarlettsGone,REPUBLICAN
SenJoniErnst,REPUBLICAN
WLAJFA,REPUBLICAN
EikeSchulz1,DEMOCRAT
Skeptical_Lady,DEMOCRAT
Horn_Sannity,DEMOCRAT
GunPorn_,DEMOCRAT
BetsyGTaylor,REPUBLICAN
sellwithmarcy,DEMOCRAT
submx8ch,REPUBLICAN
Redrum_of_Crows,DEMOCRAT
earleenlynn,REPUBLICAN
SteveHa_rris,REPUBLICAN
TruthCrier,REPUBLICAN
SenatorSandoval,DEMOCRAT
Chimp_HQ,REPUBLICAN
MayorKirk,DEMOCRAT
dansaltzman,DEMOCRAT
Gee_O_Pee,DEMOCRAT
LadiesOfLead,REPUBLICAN
Addi_James,DEMOCRAT
notiestelar,DEMOCRAT
JimKilbane,DEMOCRAT
DavidPepper,DEMOCRAT
DanSchreibs,DEMOCRAT
DemsatUVA,DEMOCRAT
RepGeneGreen,DEMOCRAT
moshek258,REPUBLICAN
GeneforTexas,DEMOCRAT
cid1776,REPUBLICAN
BuddhaBecky,DEMOCRAT
eossipov,DEMOCRAT
ChrisBuck,REPUBLICAN
wwdanmm,DEMOCRAT
kysenatepres,REPUBLICAN
HarrisMedia,REPUBLICAN
Winstonc5,DEMOCRAT
tweetIikeakid,REPUBLICAN
HolmesJosh,REPUBLICAN
iu70us,REPUBLICAN
RachelTruair,DEMOCRAT
Seeing_Colors,REPUBLICAN
heartlites,REPUBLICAN
governorrod,DEMOCRAT
spike3434,DEMOCRAT
barrforcongress,REPUBLICAN
yportbill,REPUBLICAN
EmpireStateBldg,DEMOCRAT
Mmovt,DEMOCRAT
Geezerdots,DEMOCRAT
Bush41,REPUBLICAN
lj4adotcomdan,DEMOCRAT
ManchurianDevil,REPUBLICAN
DEEE999,DEMOCRAT
CFrenette12,DEMOCRAT
SMGoods,DEMOCRAT
mikegatto,DEMOCRAT
EricWolfson,DEMOCRAT
GovBrewer,REPUBLICAN
AndySuchorski,DEMOCRAT
Godly_Life,REPUBLICAN
ophidianpilot,REPUBLICAN
JSchanzer,REPUBLICAN
MrsPaznanski,REPUBLICAN
marisa_schultz,REPUBLICAN
SusanMontee,DEMOCRAT
LaFleur49,DEMOCRAT
Egyptist,REPUBLICAN
TomBoston5,REPUBLICAN
eugeneflinn,DEMOCRAT
Kappa362000,DEMOCRAT
digitallywired,DEMOCRAT
doggydaddy70,REPUBLICAN
wandasanchez,REPUBLICAN
JeanneKCC,DEMOCRAT
Mullchess,REPUBLICAN
BaldUnionThug,DEMOCRAT
petridisc,REPUBLICAN
scottienhughes,REPUBLICAN
stellacotton,REPUBLICAN
CalMur2,REPUBLICAN
kwright39,DEMOCRAT
Rat_Skates,REPUBLICAN
VoteBaumgartner,REPUBLICAN
ColoSenGOP,REPUBLICAN
JeffDeWitAZ,REPUBLICAN
LucasLentsch,REPUBLICAN
CapeSanity,DEMOCRAT
make_away,DEMOCRAT
mollytics,DEMOCRAT
RepJoeGraves,REPUBLICAN
SenWillKraus,REPUBLICAN
KellyMidwest,REPUBLICAN
Dr_RaulRuiz,DEMOCRAT
MayorGiles,REPUBLICAN
LineaPalmisano,DEMOCRAT
kdaudt,REPUBLICAN
JTTallman,REPUBLICAN
Txsleuthe,REPUBLICAN
MikeTalboy,DEMOCRAT
piercedems,DEMOCRAT
PatriotSherry,REPUBLICAN
LisaForSenate,REPUBLICAN
Penny_G,DEMOCRAT
Burrows4TX,REPUBLICAN
Caplea44,DEMOCRAT
JakeWheatleyJr,DEMOCRAT
BillPostOregon,REPUBLICAN
